f1-micro,Google,us-west1,us-west1-b,O,Linux,64,Cold,2020-01-16-21:14:03,136.228
f1-micro,Google,us-west1,us-west1-b,O,Linux,128,Cold,2020-01-16-21:14:03,141.488
f1-micro,Google,us-west1,us-west1-b,O,Linux,32,Cold,2020-01-16-21:14:03,146.479
f1-micro,Google,us-west1,us-west1-b,O,Linux,256,Cold,2020-01-16-21:14:03,163.61
f1-micro,Google,us-west1,us-west1-c,P,Linux,32,Cold,2020-01-16-21:22:03,132.178
f1-micro,Google,us-west1,us-west1-c,P,Linux,256,Cold,2020-01-16-21:22:03,133.129
f1-micro,Google,us-west1,us-west1-c,P,Linux,128,Cold,2020-01-16-21:22:03,155.418
f1-micro,Google,us-west1,us-west1-c,P,Linux,64,Cold,2020-01-16-21:22:03,165.494
f1-micro,Google,us-west1,us-west1-b,O,Linux,32,Cold,2020-01-16-22:14:03,125.24
f1-micro,Google,us-west1,us-west1-b,O,Linux,128,Cold,2020-01-16-22:14:03,153.503
f1-micro,Google,us-west1,us-west1-b,O,Linux,256,Cold,2020-01-16-22:14:03,156.35
f1-micro,Google,us-west1,us-west1-b,O,Linux,64,Cold,2020-01-16-22:14:03,246.807
f1-micro,Google,us-west1,us-west1-c,P,Linux,32,Cold,2020-01-16-22:22:03,125.337
f1-micro,Google,us-west1,us-west1-c,P,Linux,64,Cold,2020-01-16-22:22:03,135.341
f1-micro,Google,us-west1,us-west1-c,P,Linux,128,Cold,2020-01-16-22:22:03,144.317
f1-micro,Google,us-west1,us-west1-c,P,Linux,256,Cold,2020-01-16-22:22:03,224.422
f1-micro,Google,us-west1,us-west1-b,O,Linux,32,Cold,2020-01-16-23:14:03,123.484
f1-micro,Google,us-west1,us-west1-b,O,Linux,128,Cold,2020-01-16-23:14:03,126.472
f1-micro,Google,us-west1,us-west1-b,O,Linux,64,Cold,2020-01-16-23:14:03,139.287
f1-micro,Google,us-west1,us-west1-b,O,Linux,256,Cold,2020-01-16-23:14:03,155.311
f1-micro,Google,us-west1,us-west1-c,P,Linux,32,Cold,2020-01-16-23:22:03,123.265
f1-micro,Google,us-west1,us-west1-c,P,Linux,64,Cold,2020-01-16-23:22:03,124.072
f1-micro,Google,us-west1,us-west1-c,P,Linux,256,Cold,2020-01-16-23:22:03,133.43
f1-micro,Google,us-west1,us-west1-c,P,Linux,128,Cold,2020-01-16-23:22:03,174.219
f1-micro,Google,us-east4,us-east4-b,O,Linux,32,Cold,2020-01-17-00:01:03,83.354
f1-micro,Google,us-east4,us-east4-b,O,Linux,64,Cold,2020-01-17-00:01:04,84.952
f1-micro,Google,us-east4,us-east4-b,O,Linux,256,Cold,2020-01-17-00:01:04,91.113
f1-micro,Google,us-east4,us-east4-b,O,Linux,128,Cold,2020-01-17-00:01:04,95.359
f1-micro,Google,us-east4,us-east4-c,P,Linux,32,Cold,2020-01-17-00:08:03,125.079
f1-micro,Google,us-east4,us-east4-c,P,Linux,256,Cold,2020-01-17-00:08:03,127.001
f1-micro,Google,us-east4,us-east4-c,P,Linux,128,Cold,2020-01-17-00:08:03,132.781
f1-micro,Google,us-east4,us-east4-c,P,Linux,64,Cold,2020-01-17-00:08:03,138.215
f1-micro,Google,us-west1,us-west1-b,O,Linux,32,Cold,2020-01-17-00:14:03,118.415
f1-micro,Google,us-west1,us-west1-b,O,Linux,64,Cold,2020-01-17-00:14:03,128.276
f1-micro,Google,us-west1,us-west1-b,O,Linux,128,Cold,2020-01-17-00:14:03,148.574
f1-micro,Google,us-west1,us-west1-b,O,Linux,256,Cold,2020-01-17-00:14:03,298.432
f1-micro,Google,us-west1,us-west1-c,P,Linux,32,Cold,2020-01-17-00:22:02,103.401
f1-micro,Google,us-west1,us-west1-c,P,Linux,256,Cold,2020-01-17-00:22:02,164.789
f1-micro,Google,us-west1,us-west1-c,P,Linux,64,Cold,2020-01-17-00:22:03,112.163
f1-micro,Google,us-west1,us-west1-c,P,Linux,128,Cold,2020-01-17-00:22:03,135.403
f1-micro,Google,us-east4,us-east4-b,O,Linux,32,Cold,2020-01-17-01:01:03,86.909
f1-micro,Google,us-east4,us-east4-b,O,Linux,128,Cold,2020-01-17-01:01:03,92.819
f1-micro,Google,us-east4,us-east4-b,O,Linux,64,Cold,2020-01-17-01:01:03,93.764
f1-micro,Google,us-east4,us-east4-b,O,Linux,256,Cold,2020-01-17-01:01:03,103.93
f1-micro,Google,us-east4,us-east4-c,P,Linux,64,Cold,2020-01-17-01:08:02,144.406
f1-micro,Google,us-east4,us-east4-c,P,Linux,32,Cold,2020-01-17-01:08:03,111.773
f1-micro,Google,us-east4,us-east4-c,P,Linux,256,Cold,2020-01-17-01:08:03,123.887
f1-micro,Google,us-east4,us-east4-c,P,Linux,128,Cold,2020-01-17-01:08:03,123.956
f1-micro,Google,us-west1,us-west1-b,O,Linux,32,Cold,2020-01-17-01:14:03,118.123
f1-micro,Google,us-west1,us-west1-b,O,Linux,64,Cold,2020-01-17-01:14:03,134.139
f1-micro,Google,us-west1,us-west1-b,O,Linux,256,Cold,2020-01-17-01:14:03,136.574
f1-micro,Google,us-west1,us-west1-b,O,Linux,128,Cold,2020-01-17-01:14:03,158.577
f1-micro,Google,us-west1,us-west1-c,P,Linux,32,Cold,2020-01-17-01:22:03,102.992
f1-micro,Google,us-west1,us-west1-c,P,Linux,128,Cold,2020-01-17-01:22:03,112.584
f1-micro,Google,us-west1,us-west1-c,P,Linux,64,Cold,2020-01-17-01:22:03,122.069
f1-micro,Google,us-east4,us-east4-b,O,Linux,32,Cold,2020-01-17-02:01:03,84.078
f1-micro,Google,us-east4,us-east4-b,O,Linux,128,Cold,2020-01-17-02:01:03,94.947
f1-micro,Google,us-east4,us-east4-b,O,Linux,64,Cold,2020-01-17-02:01:03,94.903
f1-micro,Google,us-east4,us-east4-b,O,Linux,256,Cold,2020-01-17-02:01:03,103.732
f1-micro,Google,us-east4,us-east4-c,P,Linux,256,Cold,2020-01-17-02:08:03,132.981
f1-micro,Google,us-east4,us-east4-c,P,Linux,32,Cold,2020-01-17-02:08:03,133.841
f1-micro,Google,us-east4,us-east4-c,P,Linux,128,Cold,2020-01-17-02:08:03,137.977
f1-micro,Google,us-east4,us-east4-c,P,Linux,64,Cold,2020-01-17-02:08:03,141.993
f1-micro,Google,us-west1,us-west1-b,O,Linux,32,Cold,2020-01-17-02:14:03,133.412
f1-micro,Google,us-west1,us-west1-b,O,Linux,256,Cold,2020-01-17-02:14:03,161.617
f1-micro,Google,us-west1,us-west1-b,O,Linux,128,Cold,2020-01-17-02:14:03,162.685
f1-micro,Google,us-west1,us-west1-b,O,Linux,64,Cold,2020-01-17-02:14:03,251.583
f1-micro,Google,us-west1,us-west1-c,P,Linux,32,Cold,2020-01-17-02:22:03,113.331
f1-micro,Google,us-west1,us-west1-c,P,Linux,128,Cold,2020-01-17-02:22:03,145.187
f1-micro,Google,us-west1,us-west1-c,P,Linux,256,Cold,2020-01-17-02:22:03,172.047
f1-micro,Google,us-east4,us-east4-b,O,Linux,64,Cold,2020-01-17-03:01:03,93.062
f1-micro,Google,us-east4,us-east4-b,O,Linux,128,Cold,2020-01-17-03:01:03,93.936
f1-micro,Google,us-east4,us-east4-b,O,Linux,256,Cold,2020-01-17-03:01:03,104.751
f1-micro,Google,us-east4,us-east4-b,O,Linux,32,Cold,2020-01-17-03:01:03,105.857
f1-micro,Google,us-east4,us-east4-c,P,Linux,32,Cold,2020-01-17-03:08:03,115.737
f1-micro,Google,us-east4,us-east4-c,P,Linux,64,Cold,2020-01-17-03:08:03,123.0
f1-micro,Google,us-east4,us-east4-c,P,Linux,128,Cold,2020-01-17-03:08:03,133.845
f1-micro,Google,us-east4,us-east4-c,P,Linux,256,Cold,2020-01-17-03:08:03,146.928
