m5a.large,AWS,us-west-2,us-west-2b,O,Linux,128,Cold,2020-02-01-23:00:05,37.944
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,256,Cold,2020-02-01-23:00:05,56.228
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,128,Warm,2020-02-01-23:00:05,22.11
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,256,Warm,2020-02-01-23:00:05,23.07
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,64,Cold,2020-02-02-00:00:05,53.806
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-02-00:00:05,67.215
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,128,Cold,2020-02-02-00:00:05,71.673
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-02-00:00:05,53.369
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,64,Warm,2020-02-02-00:00:05,77.562
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,256,Cold,2020-02-02-00:00:06,63.729
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,256,Warm,2020-02-02-00:00:06,21.103
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-02-01:00:04,57.664
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-02-01:00:04,82.602
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,256,Cold,2020-02-02-01:00:05,50.29
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,64,Cold,2020-02-02-01:00:05,52.353
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,64,Warm,2020-02-02-01:00:05,37.585
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,256,Warm,2020-02-02-01:00:05,67.529
m5a.large,AWS,us-east-1,us-east-1b,O,Linux,32,Cold,2020-02-02-02:00:03,36.492
m5a.large,AWS,us-east-1,us-east-1b,O,Linux,32,Warm,2020-02-02-02:00:03,21.838
m5a.large,AWS,us-east-1,us-east-1b,O,Linux,64,Cold,2020-02-02-02:00:04,36.935
m5a.large,AWS,us-east-1,us-east-1b,O,Linux,64,Warm,2020-02-02-02:00:04,24.785
m5a.large,AWS,us-east-1,us-east-1b,O,Linux,128,Cold,2020-02-02-02:00:05,36.532
m5a.large,AWS,us-east-1,us-east-1b,O,Linux,128,Warm,2020-02-02-02:00:05,20.902
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-02-02:00:05,54.974
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-02-02:00:05,46.211
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-02-03:00:03,49.455
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-02-03:00:03,21.06
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,256,Cold,2020-02-02-03:00:04,51.47
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,64,Cold,2020-02-02-03:00:04,57.67
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,256,Warm,2020-02-02-03:00:04,21.127
m5a.large,AWS,us-west-2,us-west-2b,O,Linux,64,Warm,2020-02-02-03:00:04,21.108
m5a.large,AWS,us-east-1,us-east-1b,O,Linux,256,Cold,2020-02-02-03:00:05,41.956
