m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Cold,2020-02-01-23:00:05,42.692
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-01-23:00:05,57.279
m4.large,AWS,us-west-2,us-west-2b,O,Linux,256,Cold,2020-02-01-23:00:05,60.067
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Warm,2020-02-01-23:00:05,34.048
m4.large,AWS,us-west-2,us-west-2b,O,Linux,256,Warm,2020-02-01-23:00:05,26.166
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-01-23:00:05,31.228
m4.large,AWS,us-west-2,us-west-2b,O,Linux,128,Cold,2020-02-02-00:00:05,51.384
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Cold,2020-02-02-00:00:05,63.122
m4.large,AWS,us-west-2,us-west-2b,O,Linux,256,Cold,2020-02-02-00:00:05,66.784
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-02-00:00:05,69.475
m4.large,AWS,us-west-2,us-west-2b,O,Linux,128,Warm,2020-02-02-00:00:05,27.153
m4.large,AWS,us-west-2,us-west-2b,O,Linux,256,Warm,2020-02-02-00:00:05,69.646
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-02-00:00:05,67.667
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Warm,2020-02-02-00:00:05,75.711
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-02-01:00:04,54.29
m4.large,AWS,us-west-2,us-west-2b,O,Linux,256,Cold,2020-02-02-01:00:04,83.093
m4.large,AWS,us-west-2,us-west-2b,O,Linux,256,Warm,2020-02-02-01:00:04,25.237
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-02-01:00:04,68.648
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Cold,2020-02-02-01:00:05,53.017
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Warm,2020-02-02-01:00:05,73.628
m4.large,AWS,us-east-1,us-east-1b,O,Linux,32,Cold,2020-02-02-02:00:04,45.786
m4.large,AWS,us-east-1,us-east-1b,O,Linux,128,Cold,2020-02-02-02:00:04,42.333
m4.large,AWS,us-east-1,us-east-1b,O,Linux,64,Cold,2020-02-02-02:00:04,49.703
m4.large,AWS,us-east-1,us-east-1b,O,Linux,256,Cold,2020-02-02-02:00:04,51.872
m4.large,AWS,us-east-1,us-east-1b,O,Linux,32,Warm,2020-02-02-02:00:04,28.859
m4.large,AWS,us-east-1,us-east-1b,O,Linux,128,Warm,2020-02-02-02:00:04,24.859
m4.large,AWS,us-east-1,us-east-1b,O,Linux,64,Warm,2020-02-02-02:00:04,27.882
m4.large,AWS,us-east-1,us-east-1b,O,Linux,256,Warm,2020-02-02-02:00:04,25.838
m4.large,AWS,us-west-2,us-west-2b,O,Linux,256,Cold,2020-02-02-02:00:05,54.264
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-02-02:00:05,57.162
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Cold,2020-02-02-02:00:05,59.641
m4.large,AWS,us-west-2,us-west-2b,O,Linux,128,Cold,2020-02-02-02:00:05,61.52
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-02-02:00:05,24.109
m4.large,AWS,us-west-2,us-west-2b,O,Linux,128,Warm,2020-02-02-02:00:05,23.07
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Warm,2020-02-02-02:00:05,30.138
m4.large,AWS,us-west-2,us-west-2b,O,Linux,256,Warm,2020-02-02-02:00:05,47.349
m4.large,AWS,us-east-1,us-east-1b,O,Linux,128,Cold,2020-02-02-03:00:05,51.569
m4.large,AWS,us-east-1,us-east-1b,O,Linux,64,Cold,2020-02-02-03:00:05,53.036
m4.large,AWS,us-east-1,us-east-1b,O,Linux,256,Cold,2020-02-02-03:00:05,50.995
m4.large,AWS,us-east-1,us-east-1b,O,Linux,64,Warm,2020-02-02-03:00:05,23.833
m4.large,AWS,us-east-1,us-east-1b,O,Linux,256,Warm,2020-02-02-03:00:05,26.299
m4.large,AWS,us-east-1,us-east-1b,O,Linux,128,Warm,2020-02-02-03:00:05,32.893
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Cold,2020-02-02-03:00:05,46.545
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-02-03:00:05,58.757
m4.large,AWS,us-west-2,us-west-2b,O,Linux,128,Cold,2020-02-02-03:00:05,64.346
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-02-03:00:05,23.272
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Warm,2020-02-02-03:00:05,26.168
m4.large,AWS,us-west-2,us-west-2b,O,Linux,128,Warm,2020-02-02-03:00:05,35.861
m4.large,AWS,us-east-1,us-east-1b,O,Linux,128,Cold,2020-02-02-04:00:04,43.745
m4.large,AWS,us-east-1,us-east-1b,O,Linux,256,Cold,2020-02-02-04:00:04,50.867
m4.large,AWS,us-east-1,us-east-1b,O,Linux,128,Warm,2020-02-02-04:00:04,27.907
m4.large,AWS,us-east-1,us-east-1b,O,Linux,256,Warm,2020-02-02-04:00:04,27.227
m4.large,AWS,us-west-2,us-west-2b,O,Linux,128,Cold,2020-02-02-04:00:04,57.68
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Cold,2020-02-02-04:00:04,96.915
m4.large,AWS,us-west-2,us-west-2b,O,Linux,64,Warm,2020-02-02-04:00:04,98.842
m4.large,AWS,us-west-2,us-west-2b,O,Linux,128,Warm,2020-02-02-04:00:04,170.795
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Cold,2020-02-02-04:00:05,62.506
m4.large,AWS,us-west-2,us-west-2b,O,Linux,32,Warm,2020-02-02-04:00:05,27.22
m4.large,AWS,us-east-1,us-east-1b,O,Linux,128,Cold,2020-02-02-05:00:04,46.03
m4.large,AWS,us-east-1,us-east-1b,O,Linux,64,Cold,2020-02-02-05:00:04,58.148
m4.large,AWS,us-east-1,us-east-1b,O,Linux,128,Warm,2020-02-02-05:00:04,28.895
m4.large,AWS,us-east-1,us-east-1b,O,Linux,64,Warm,2020-02-02-05:00:04,29.307
